date,market_id,market_name,crop,variety,min_price,max_price,modal_price,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2023-03-15,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2210.0,2230.0,2220.0,28.93,21.39,37.22,0.22,137.4,4.932,1011.6068864330989,1,1962,0,1,1,0,Price_Floor
2023-03-24,2810,Madathukulam,Maize,Other,2000.0,2200.0,2100.0,28.13,21.85,35.29,5.28,247.3,5.184,1012.0335447571954,1,1962,0,1,1,0,Price_Floor
2023-04-10,3525,Thondamuthur,Maize,Other,2000.0,2400.0,2200.0,29.06,21.94,37.08,0.63,90.2,11.448,1014.0601717966543,1,1962,0,1,1,0,Price_Floor
2023-05-23,2810,Madathukulam,Maize,Other,1950.0,2150.0,2050.0,27.95,22.02,35.1,0.5,252.5,8.82,1013.8468426346061,1,1962,0,1,1,0,Price_Floor
2023-06-02,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1970.0,2030.0,2000.0,26.61,22.89,32.86,5.28,251.1,9.54,1012.1402093382195,1,2090,0,1,1,0,Price_Floor
2023-06-03,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1970.0,2030.0,2000.0,27.33,22.92,33.61,0.8,252.6,11.664000000000001,1011.7135510141229,1,2090,0,1,1,0,Price_Floor
2023-06-04,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2000.0,2020.0,2010.0,26.01,22.75,30.87,1.62,256.7,10.584,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-06-06,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,1990.0,1970.0,26.82,22.51,32.95,1.0,250.3,14.796000000000001,1010.9668989469538,1,2090,0,1,1,0,Price_Floor
2023-06-07,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,1990.0,1970.0,26.23,23.24,31.3,4.76,254.9,15.659999999999998,1010.9668989469538,1,2090,0,1,1,0,Price_Floor
2023-06-08,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,1990.0,1970.0,26.12,23.2,31.38,3.05,257.2,15.3,1011.2868926900263,1,2090,0,1,1,0,Price_Floor
2023-06-09,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1970.0,1990.0,1980.0,26.14,22.68,31.51,1.75,258.1,17.568,1010.5402406228573,1,2090,0,1,1,0,Price_Floor
2023-06-12,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1910.0,1950.0,1930.0,26.05,22.8,30.86,6.42,255.0,15.192,1010.326911460809,1,2090,0,1,1,0,Price_Floor
2023-06-13,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1970.0,2000.0,1980.0,26.1,22.7,30.59,3.77,255.8,15.803999999999998,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-06-14,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1920.0,1960.0,1940.0,25.21,22.26,28.73,1.23,254.8,13.968,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-06-16,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,2000.0,1970.0,27.25,22.55,33.63,0.2,265.1,17.28,1011.1802281090022,1,2090,0,1,1,0,Price_Floor
2023-06-20,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1970.0,2000.0,1980.0,26.27,21.87,32.43,10.16,263.8,9.648000000000001,1009.9002531367123,1,2090,0,1,1,0,Price_Floor
2023-06-21,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,2000.0,1970.0,26.27,22.25,32.45,12.07,250.3,11.412,1010.1135822987605,1,2090,0,1,1,0,Price_Floor
2023-06-22,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,2000.0,1970.0,25.17,21.82,30.62,8.3,257.6,11.232000000000001,1010.4335760418331,1,2090,0,1,1,0,Price_Floor
2023-06-23,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1950.0,2000.0,1970.0,24.48,20.93,29.47,0.7,268.1,14.256,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-06-26,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),1970.0,2050.0,2000.0,24.17,20.18,29.84,1.28,263.2,14.904,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-06-27,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2070.0,2130.0,2100.0,24.46,20.02,29.91,4.86,257.4,14.868,1011.7135510141229,1,2090,0,1,1,0,Price_Floor
2023-06-30,3526,Pongalur,Maize,Other,1620.0,2140.0,2090.0,24.5,20.22,29.59,0.74,260.8,13.68,1012.3535385002677,1,2090,0,1,1,0,Price_Floor
2023-07-04,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2110.0,2155.0,2130.0,24.49,22.02,28.62,12.95,255.7,26.388,1009.1536010695432,1,2090,0,1,1,0,Price_Floor
2023-07-04,2810,Madathukulam,Maize,Other,2000.0,2100.0,2050.0,24.49,22.02,28.62,12.95,255.7,26.388,1009.1536010695432,1,2090,0,1,1,0,Price_Floor
2023-07-06,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2100.0,2130.0,2110.0,23.94,21.15,27.64,8.91,259.8,20.232,1010.7535697849056,1,2090,0,1,1,0,Price_Floor
2023-07-07,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2100.0,2140.0,2120.0,23.92,21.05,27.67,10.54,253.6,18.828000000000003,1012.3535385002677,1,2090,0,1,1,0,Price_Floor
2023-07-10,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2120.0,2150.0,2130.0,25.25,21.68,30.25,6.04,265.7,10.332,1011.3935572710504,1,2090,0,1,1,0,Price_Floor
2023-07-11,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2100.0,2250.0,2180.0,24.65,20.65,29.81,1.7,270.5,12.096,1011.2868926900263,1,2090,0,1,1,0,Price_Floor
2023-07-12,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2260.0,2230.0,24.42,19.65,30.56,0.59,271.4,14.832,1011.3935572710504,1,2090,0,1,1,0,Price_Floor
2023-07-13,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2220.0,2300.0,2260.0,24.4,19.69,29.8,2.46,269.8,15.408000000000001,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-07-14,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2260.0,2300.0,2280.0,24.47,20.89,30.28,0.17,267.5,16.272,1012.7801968243646,1,2090,0,1,1,0,Price_Floor
2023-07-17,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,25.16,21.69,29.26,1.12,260.3,17.244,1011.2868926900263,1,2090,0,1,1,0,Price_Floor
2023-07-17,3526,Pongalur,Maize,Other,1850.0,2200.0,2100.0,25.16,21.69,29.26,1.12,260.3,17.244,1011.2868926900263,1,2090,0,1,1,0,Price_Floor
2023-07-18,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2280.0,24.59,22.18,28.13,5.76,260.5,22.248,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-07-19,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2220.0,2270.0,2250.0,24.75,22.17,29.21,3.6,262.3,24.588,1009.5802593936398,1,2090,0,1,1,0,Price_Floor
2023-07-20,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2270.0,2240.0,25.02,21.94,29.64,1.45,263.9,25.236,1009.4735948126156,1,2090,0,1,1,0,Price_Floor
2023-07-21,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2270.0,2240.0,24.56,21.87,28.73,3.5,263.9,25.344,1010.9668989469538,1,2090,0,1,1,0,Price_Floor
2023-07-24,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2220.0,2270.0,2250.0,23.3,20.69,27.56,12.28,260.2,22.176000000000002,1011.5002218520746,1,2090,0,1,1,0,Price_Floor
2023-07-25,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,22.68,19.72,26.43,4.81,269.6,16.56,1012.1402093382195,1,2090,0,1,1,0,Price_Floor
2023-07-26,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2150.0,2200.0,2180.0,23.84,19.69,28.53,4.01,262.5,21.096,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-07-27,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2150.0,2220.0,2200.0,23.92,20.57,28.78,1.0,274.9,20.916,1013.100190567437,1,2090,0,1,1,0,Price_Floor
2023-07-28,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2220.0,2300.0,2250.0,24.34,20.62,30.04,0.33,271.4,18.720000000000002,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-07-28,2810,Madathukulam,Maize,Other,2100.0,2300.0,2200.0,24.34,20.62,30.04,0.33,271.4,18.720000000000002,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-07-31,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,25.28,21.23,30.83,0.28,266.9,19.656,1011.7135510141229,1,2090,0,1,1,0,Price_Floor
2023-08-01,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2310.0,2280.0,25.21,21.21,31.25,0.05,267.8,19.44,1011.9268801761713,1,2090,0,1,1,0,Price_Floor
2023-08-02,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2220.0,2300.0,2250.0,24.57,21.15,29.37,1.11,263.2,17.964000000000002,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-08-04,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2310.0,2270.0,25.27,21.15,30.97,0.5,265.3,17.496000000000002,1014.0601717966543,1,2090,0,1,1,0,Price_Floor
2023-08-05,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2310.0,2250.0,25.6,21.08,31.47,0.18,268.6,16.740000000000002,1014.8068238638234,1,2090,0,1,1,0,Price_Floor
2023-08-05,2810,Madathukulam,Maize,Other,2200.0,2300.0,2250.0,25.6,21.08,31.47,0.18,268.6,16.740000000000002,1014.8068238638234,1,2090,0,1,1,0,Price_Floor
2023-08-06,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2310.0,2250.0,25.9,21.55,31.91,1.03,264.0,15.156,1013.100190567437,1,2090,0,1,1,0,Price_Floor
2023-08-06,2810,Madathukulam,Maize,Other,2000.0,2300.0,2150.0,25.9,21.55,31.91,1.03,264.0,15.156,1013.100190567437,1,2090,0,1,1,0,Price_Floor
2023-08-07,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2310.0,2270.0,25.69,21.18,31.91,0.11,265.8,13.644,1011.6068864330989,1,2090,0,1,1,0,Price_Floor
2023-08-08,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.09,21.03,30.61,5.91,267.8,12.06,1012.3535385002677,1,2090,0,1,1,0,Price_Floor
2023-08-08,3527,Pethappampatti,Maize,Other,2200.0,2350.0,2250.0,25.09,21.03,30.61,5.91,267.8,12.06,1012.3535385002677,1,2090,0,1,1,0,Price_Floor
2023-08-09,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.35,21.33,30.64,4.52,265.4,10.764000000000001,1013.4201843105095,1,2090,0,1,1,0,Price_Floor
2023-08-09,3527,Pethappampatti,Maize,Other,2200.0,2350.0,2250.0,25.35,21.33,30.64,4.52,265.4,10.764000000000001,1013.4201843105095,1,2090,0,1,1,0,Price_Floor
2023-08-10,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.91,21.82,29.04,6.04,266.3,7.74,1013.5268488915335,1,2090,0,1,1,0,Price_Floor
2023-08-11,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.9,21.69,30.65,5.15,261.2,7.848000000000001,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-08-11,3526,Pongalur,Maize,Yellow,1740.0,2030.0,1920.0,25.9,21.69,30.65,5.15,261.2,7.848000000000001,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-08-14,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.26,20.6,30.99,0.06,259.3,12.996,1012.7801968243646,1,2090,0,1,1,0,Price_Floor
2023-08-15,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,24.91,20.31,30.99,0.1,257.1,12.888,1013.2068551484612,1,2090,0,1,1,0,Price_Floor
2023-08-16,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,25.78,20.03,32.36,0.01,254.3,14.148000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-08-17,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,25.66,21.37,31.84,0.03,259.2,16.884,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-08-18,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2300.0,2250.0,24.92,20.99,30.25,0.29,260.0,17.136,1012.1402093382195,1,2090,0,1,1,0,Price_Floor
2023-08-21,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,26.96,20.92,33.69,0.16,269.3,11.412,1010.2202468797847,1,2090,0,1,1,0,Price_Floor
2023-08-21,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2250.0,26.96,20.92,33.69,0.16,269.3,11.412,1010.2202468797847,1,2090,0,1,1,0,Price_Floor
2023-08-22,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2270.0,26.34,22.23,32.58,4.24,257.6,9.684,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-08-23,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2320.0,2270.0,26.16,21.86,33.41,1.95,259.9,12.420000000000002,1011.0735635279781,1,2090,0,1,1,0,Price_Floor
2023-08-23,3526,Pongalur,Maize,Other,1640.0,2050.0,1830.0,26.16,21.86,33.41,1.95,259.9,12.420000000000002,1011.0735635279781,1,2090,0,1,1,0,Price_Floor
2023-08-24,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2320.0,2270.0,25.96,21.61,32.77,0.1,258.3,13.932,1010.9668989469538,1,2090,0,1,1,0,Price_Floor
2023-08-24,3526,Pongalur,Maize,Other,1840.0,2110.0,1970.0,25.96,21.61,32.77,0.1,258.3,13.932,1010.9668989469538,1,2090,0,1,1,0,Price_Floor
2023-08-25,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.26,21.17,31.49,0.0,259.3,11.520000000000001,1011.7135510141229,1,2090,0,1,1,0,Price_Floor
2023-08-26,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,26.09,21.1,32.61,0.34,257.7,11.376000000000001,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-08-26,3526,Pongalur,Maize,Other,1830.0,2090.0,1970.0,26.09,21.1,32.61,0.34,257.7,11.376000000000001,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-08-27,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.99,21.48,32.34,0.42,261.9,11.772,1012.6735322433403,1,2090,0,1,1,0,Price_Floor
2023-08-28,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,26.4,21.63,33.79,0.3,259.9,12.276000000000002,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-08-29,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2300.0,2350.0,2330.0,25.57,21.77,31.64,9.59,258.8,11.448,1011.2868926900263,1,2090,0,1,1,0,Price_Floor
2023-08-30,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.49,22.18,28.59,5.91,251.9,13.068,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-08-30,3526,Pongalur,Maize,Other,1980.0,2310.0,2180.0,24.49,22.18,28.59,5.91,251.9,13.068,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-08-31,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2300.0,2350.0,2320.0,25.33,22.17,30.68,10.69,243.2,11.700000000000001,1011.9268801761713,1,2090,0,1,1,0,Price_Floor
2023-08-31,3526,Pongalur,Maize,Other,1820.0,2310.0,2220.0,25.33,22.17,30.68,10.69,243.2,11.700000000000001,1011.9268801761713,1,2090,0,1,1,0,Price_Floor
2023-08-31,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2250.0,25.33,22.17,30.68,10.69,243.2,11.700000000000001,1011.9268801761713,1,2090,0,1,1,0,Price_Floor
2023-09-01,3527,Pethappampatti,Maize,Yellow,1900.0,2350.0,2200.0,25.3,22.07,29.81,15.23,258.8,9.504000000000001,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-09-02,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.37,21.31,28.52,6.44,252.9,13.788,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-09-03,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.92,21.17,28.84,4.59,251.5,16.128000000000004,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-09-03,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2250.0,23.92,21.17,28.84,4.59,251.5,16.128000000000004,1010.8602343659296,1,2090,0,1,1,0,Price_Floor
2023-09-04,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.48,20.63,27.67,0.62,264.6,15.588000000000001,1009.7935885556882,1,2090,0,1,1,0,Price_Floor
2023-09-04,3526,Pongalur,Maize,Other,1960.0,2340.0,2310.0,23.48,20.63,27.67,0.62,264.6,15.588000000000001,1009.7935885556882,1,2090,0,1,1,0,Price_Floor
2023-09-04,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2250.0,23.48,20.63,27.67,0.62,264.6,15.588000000000001,1009.7935885556882,1,2090,0,1,1,0,Price_Floor
2023-09-05,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.68,20.44,28.33,5.56,255.0,16.956,1010.2202468797847,1,2090,0,1,1,0,Price_Floor
2023-09-05,3526,Pongalur,Maize,Other,1940.0,2360.0,2230.0,23.68,20.44,28.33,5.56,255.0,16.956,1010.2202468797847,1,2090,0,1,1,0,Price_Floor
2023-09-05,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2300.0,23.68,20.44,28.33,5.56,255.0,16.956,1010.2202468797847,1,2090,0,1,1,0,Price_Floor
2023-09-06,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.33,20.21,27.01,6.28,249.5,13.788,1011.2868926900263,1,2090,0,1,1,0,Price_Floor
2023-09-07,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.4,20.52,27.75,7.36,249.1,14.868,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-07,3526,Pongalur,Maize,Other,1940.0,2310.0,2280.0,23.4,20.52,27.75,7.36,249.1,14.868,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-07,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2250.0,23.4,20.52,27.75,7.36,249.1,14.868,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-08,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2300.0,2280.0,24.45,20.41,29.15,0.78,250.6,16.812,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-08,3526,Pongalur,Maize,Other,1940.0,2320.0,2260.0,24.45,20.41,29.15,0.78,250.6,16.812,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-09,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2320.0,2300.0,24.65,21.56,29.99,4.06,254.2,17.532,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-09-09,3526,Pongalur,Maize,Other,1980.0,2320.0,2260.0,24.65,21.56,29.99,4.06,254.2,17.532,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-09-09,3527,Pethappampatti,Maize,Yellow,2200.0,2350.0,2250.0,24.65,21.56,29.99,4.06,254.2,17.532,1012.0335447571954,1,2090,0,1,1,0,Price_Floor
2023-09-10,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2280.0,2250.0,23.43,20.14,28.31,5.76,249.3,18.215999999999998,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-09-11,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2300.0,2250.0,23.76,20.12,29.14,2.47,261.8,15.768,1012.3535385002677,1,2090,0,1,1,0,Price_Floor
2023-09-11,3526,Pongalur,Maize,Other,1840.0,2310.0,2210.0,23.76,20.12,29.14,2.47,261.8,15.768,1012.3535385002677,1,2090,0,1,1,0,Price_Floor
2023-09-12,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.44,20.56,29.62,1.45,261.9,14.004000000000001,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-12,3526,Pongalur,Maize,Other,1890.0,2320.0,2300.0,24.44,20.56,29.62,1.45,261.9,14.004000000000001,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-13,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,25.34,21.35,31.3,0.59,263.6,15.264000000000001,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-09-13,2792,Palladam,Maize,Yellow,2030.0,2350.0,2160.0,25.34,21.35,31.3,0.59,263.6,15.264000000000001,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-09-13,3526,Pongalur,Maize,Other,1970.0,2380.0,2320.0,25.34,21.35,31.3,0.59,263.6,15.264000000000001,1011.8202155951471,1,2090,0,1,1,0,Price_Floor
2023-09-14,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.99,20.42,28.38,2.75,253.9,14.976,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-14,3526,Pongalur,Maize,Other,1940.0,2420.0,2320.0,23.99,20.42,28.38,2.75,253.9,14.976,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-14,3527,Pethappampatti,Maize,Other,2000.0,2350.0,2200.0,23.99,20.42,28.38,2.75,253.9,14.976,1012.2468739192437,1,2090,0,1,1,0,Price_Floor
2023-09-15,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2200.0,2300.0,2250.0,23.52,20.25,27.47,4.87,247.8,15.876000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-15,3526,Pongalur,Maize,Other,1960.0,2410.0,2230.0,23.52,20.25,27.47,4.87,247.8,15.876000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-15,3527,Pethappampatti,Maize,Other,2000.0,2350.0,2200.0,23.52,20.25,27.47,4.87,247.8,15.876000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-18,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.94,21.25,30.54,14.85,255.2,13.788,1011.6068864330989,1,2090,0,1,1,0,Price_Floor
2023-09-19,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.85,21.61,29.64,11.77,252.8,13.212,1012.7801968243646,1,2090,0,1,1,0,Price_Floor
2023-09-19,2792,Palladam,Maize,Yellow,2000.0,2380.0,2250.0,24.85,21.61,29.64,11.77,252.8,13.212,1012.7801968243646,1,2090,0,1,1,0,Price_Floor
2023-09-19,3526,Pongalur,Maize,Other,1970.0,2430.0,2210.0,24.85,21.61,29.64,11.77,252.8,13.212,1012.7801968243646,1,2090,0,1,1,0,Price_Floor
2023-09-19,3527,Pethappampatti,Maize,Other,2000.0,2350.0,2200.0,24.85,21.61,29.64,11.77,252.8,13.212,1012.7801968243646,1,2090,0,1,1,0,Price_Floor
2023-09-20,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2280.0,2350.0,2320.0,24.41,21.34,29.38,2.51,257.2,11.556000000000001,1012.8868614053886,1,2090,0,1,1,0,Price_Floor
2023-09-20,2792,Palladam,Maize,Yellow,2020.0,2380.0,2160.0,24.41,21.34,29.38,2.51,257.2,11.556000000000001,1012.8868614053886,1,2090,0,1,1,0,Price_Floor
2023-09-20,2810,Madathukulam,Maize,Other,2000.0,2230.0,2100.0,24.41,21.34,29.38,2.51,257.2,11.556000000000001,1012.8868614053886,1,2090,0,1,1,0,Price_Floor
2023-09-20,3526,Pongalur,Maize,Other,1980.0,2420.0,2230.0,24.41,21.34,29.38,2.51,257.2,11.556000000000001,1012.8868614053886,1,2090,0,1,1,0,Price_Floor
2023-09-20,3527,Pethappampatti,Maize,Other,2000.0,2350.0,2200.0,24.41,21.34,29.38,2.51,257.2,11.556000000000001,1012.8868614053886,1,2090,0,1,1,0,Price_Floor
2023-09-21,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,23.94,21.19,28.51,6.34,256.7,8.892000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-21,2810,Madathukulam,Maize,Other,2000.0,2250.0,2100.0,23.94,21.19,28.51,6.34,256.7,8.892000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-21,3526,Pongalur,Maize,Other,1970.0,2420.0,2340.0,23.94,21.19,28.51,6.34,256.7,8.892000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-21,3527,Pethappampatti,Maize,Other,2000.0,2350.0,2250.0,23.94,21.19,28.51,6.34,256.7,8.892000000000001,1012.9935259864129,1,2090,0,1,1,0,Price_Floor
2023-09-22,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.5,21.2,29.4,5.9,250.5,10.44,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-22,2792,Palladam,Maize,Yellow,2000.0,2380.0,2250.0,24.5,21.2,29.4,5.9,250.5,10.44,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-22,2810,Madathukulam,Maize,Other,1900.0,2350.0,2150.0,24.5,21.2,29.4,5.9,250.5,10.44,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-22,3525,Thondamuthur,Maize,Other,2000.0,2300.0,2100.0,24.5,21.2,29.4,5.9,250.5,10.44,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-22,3526,Pongalur,Maize,Other,1940.0,2430.0,2310.0,24.5,21.2,29.4,5.9,250.5,10.44,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-22,3527,Pethappampatti,Maize,Other,2000.0,2350.0,2200.0,24.5,21.2,29.4,5.9,250.5,10.44,1012.5668676623163,1,2090,0,1,1,0,Price_Floor
2023-09-23,1102,Udumalpet,Maize,Hybrid Red (Cattle Feed),2250.0,2350.0,2300.0,24.5,21.22,29.52,3.98,249.9,13.14,1012.8868614053886,1,2090,0,1,1,0,Price_Floor
