t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2025-09-04","Apple","10152","Vadavalli(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","13000","15000","15000"
"2025-09-04","Apple","10147","Singanallur(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","15000","18000","18000"
"2025-09-03","Apple","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","15000","15000"
"2025-09-03","Apple","10152","Vadavalli(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","15000","15000"
"2025-09-03","Apple","10147","Singanallur(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","18000","18000"
"2025-09-02","Apple","10147","Singanallur(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","15000","15000"
"2025-09-02","Apple","10152","Vadavalli(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","12000","15000","15000"
"2025-09-02","Apple","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","15000","15000"
"2025-09-01","Apple","10152","Vadavalli(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","12000","15000","15000"
"2025-09-01","Apple","10147","Singanallur(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","16000","20000","20000"
"2025-09-01","Apple","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","15000","15000"
"2025-08-31","Apple","10152","Vadavalli(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","12000","15000","15000"
"2025-08-31","Apple","10147","Singanallur(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","15000","20000","20000"
"2025-08-31","Apple","10146","RSPuram(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","10000","15000","15000"
"2025-08-30","Apple","10152","Vadavalli(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","12000","15000","15000"
"2025-08-30","Apple","10147","Singanallur(Uzhavar Sandhai )","33","Tamil Nadu","632","Coimbatore","American","15000","20000","20000"
