date,modal_price,min_price,max_price,markets_reporting,varieties_reporting,rows_reporting,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2023-11-20,8075.0,7075.0,8075.0,4,1,4,27.3,23.0,32.0,0.0,42.0,8.9,1012.8,0,0.0,0,0,1,1,Downward
2023-11-21,9560.0,7560.0,9560.0,5,1,5,28.5,25.0,33.0,10.2,63.0,6.7,1011.5,0,0.0,0,0,1,1,Downward
2023-11-22,7560.0,6560.0,7560.0,5,1,5,26.6,23.4,33.5,8.9,39.0,6.9,1011.5,0,0.0,0,0,1,1,Downward
2023-11-23,9050.0,7550.0,9050.0,4,1,4,25.2,23.4,31.1,15.0,43.0,7.8,1011.2,0,0.0,0,0,1,1,Downward
2023-11-24,8975.0,7975.0,8975.0,4,1,4,26.1,22.8,30.0,7.9,47.0,9.1,1011.8,0,0.0,0,0,1,1,Downward
2023-11-27,8050.0,7550.0,8050.0,4,1,4,26.2,21.2,31.0,5.1,47.0,8.5,1012.5,0,0.0,0,0,1,1,Downward
2023-11-28,9025.0,7525.0,9025.0,4,1,4,26.8,22.2,30.8,0.0,55.0,6.6,1011.8,0,0.0,0,0,1,1,Downward
2023-11-29,8000.0,6500.0,8000.0,4,1,4,26.6,24.0,30.0,3.2,58.0,9.2,1011.9,0,0.0,0,0,1,1,Downward
2023-11-30,9000.0,8000.0,9000.0,5,1,5,25.8,23.6,31.0,0.0,48.0,7.2,1012.8,0,0.0,0,0,1,1,Downward
2023-12-01,7575.0,6075.0,7575.0,4,1,4,26.3,23.0,30.0,6.6,50.0,6.2,1011.7,0,0.0,0,0,1,1,Downward
2023-12-04,8000.0,6000.0,8000.0,5,1,5,27.5,24.0,31.0,0.1,216.0,4.4,1008.6,0,0.0,0,0,1,1,Downward
2023-12-05,8500.0,8000.0,8500.0,3,1,3,26.8,24.0,30.4,0.0,225.0,6.5,1008.9,0,0.0,0,0,1,1,Downward
2023-12-06,7933.33,6433.33,7933.33,3,1,3,27.7,23.0,34.0,0.0,226.0,6.7,1010.1,0,0.0,0,0,1,1,Downward
2023-12-07,6480.0,4980.0,6480.0,5,1,5,27.6,24.0,32.0,0.0,27.0,5.6,1011.2,0,0.0,0,0,1,1,Downward
2023-12-08,7025.0,5525.0,7025.0,4,1,4,25.4,23.0,32.9,2.0,18.0,7.2,1012.4,0,0.0,0,0,1,1,Downward
2023-12-11,7500.0,7000.0,7500.0,4,1,4,25.9,23.0,29.0,0.1,62.0,7.4,1013.0,0,0.0,0,0,1,1,Downward
2023-12-12,7920.0,6920.0,7920.0,5,1,5,25.1,23.0,28.0,0.0,67.0,6.0,1012.6,0,0.0,0,0,1,1,Downward
2023-12-13,7480.0,5480.0,7480.0,5,1,5,24.2,22.0,27.0,0.0,56.0,8.3,1012.7,0,0.0,0,0,1,1,Downward
2023-12-14,6560.0,6060.0,6560.0,5,1,5,24.8,22.0,28.2,0.0,62.0,8.3,1014.3,0,0.0,0,0,1,1,Downward
2023-12-15,6966.67,4966.67,6966.67,3,1,3,24.8,20.8,29.2,0.0,61.0,8.0,1014.4,0,0.0,0,0,1,1,Downward
2023-12-18,7920.0,5920.0,7920.0,5,1,5,23.3,21.6,28.0,9.9,49.0,7.2,1014.5,0,0.0,0,0,1,1,Downward
2023-12-19,6960.0,5460.0,6960.0,5,1,5,25.0,21.8,28.0,2.0,56.0,8.7,1014.5,0,0.0,0,0,1,1,Downward
2023-12-20,7940.0,6440.0,7940.0,5,1,5,25.4,22.0,28.4,0.0,50.0,9.1,1014.5,0,0.0,0,0,1,1,Downward
2023-12-21,7560.0,6060.0,7560.0,5,1,5,25.0,22.6,27.0,0.0,78.0,8.6,1014.5,0,0.0,0,0,1,1,Downward
2023-12-22,7425.0,6425.0,7425.0,4,1,4,25.2,22.0,29.4,0.0,63.0,5.8,1014.4,0,0.0,0,0,1,1,Downward
2023-12-25,7980.0,7480.0,7980.0,5,1,5,25.0,22.0,30.0,0.1,43.0,11.2,1016.3,0,0.0,0,0,1,1,Downward
2023-12-26,7566.67,5566.67,7566.67,3,1,3,25.6,22.0,30.0,0.2,66.0,11.0,1016.1,0,0.0,0,0,1,1,Downward
2023-12-27,7933.33,7433.33,7933.33,3,1,3,25.4,20.0,30.0,0.0,43.0,10.4,1015.7,0,0.0,0,0,1,1,Downward
2023-12-28,8020.0,7520.0,8020.0,5,1,5,25.9,23.0,29.0,0.1,44.0,10.7,1014.7,0,0.0,0,0,1,1,Downward
2023-12-29,7520.0,6020.0,7520.0,5,1,5,24.9,23.0,28.0,1.1,34.0,10.0,1015.0,0,0.0,0,0,1,1,Downward
2024-01-01,8500.0,6500.0,8500.0,3,1,3,24.7,22.0,29.0,0.0,49.0,6.6,1014.6,0,0.0,0,0,1,1,Downward
2024-01-02,7125.0,6125.0,7125.0,4,1,4,25.0,22.0,29.0,0.0,61.0,6.8,1013.9,0,0.0,0,0,1,1,Downward
2024-01-03,7475.0,5475.0,7475.0,4,1,4,24.9,22.0,28.0,0.0,41.0,7.0,1013.4,0,0.0,0,0,1,1,Downward
2024-01-04,7500.0,7000.0,7500.0,5,1,5,24.6,23.0,27.6,7.8,44.0,8.2,1013.5,0,0.0,0,0,1,1,Downward
2024-01-05,8050.0,7050.0,8050.0,4,1,4,24.7,21.3,29.0,9.9,37.0,5.9,1013.7,0,0.0,0,0,1,1,Downward
2024-01-08,7440.0,5940.0,7440.0,5,1,5,24.3,22.8,28.8,0.0,41.0,8.6,1014.4,0,0.0,0,0,1,1,Downward
2024-01-09,8100.0,7100.0,8100.0,4,1,4,22.9,22.0,27.1,0.5,30.0,8.8,1014.7,0,0.0,0,0,1,1,Downward
2024-01-10,7450.0,5950.0,7450.0,4,1,4,24.6,20.4,28.0,7.1,58.0,8.0,1014.6,0,0.0,0,0,1,1,Downward
2024-01-11,7466.67,6466.67,7466.67,3,1,3,25.3,20.3,29.0,0.0,56.0,9.8,1014.8,0,0.0,0,0,1,1,Downward
2024-01-12,7480.0,5980.0,7480.0,5,1,5,24.7,20.0,29.0,0.0,54.0,9.9,1015.0,0,0.0,0,0,1,1,Downward
2024-01-15,7533.33,7033.33,7533.33,3,1,3,25.5,21.0,30.4,0.0,68.0,6.2,1014.2,0,0.0,0,0,1,1,Downward
2024-01-16,8040.0,7040.0,8040.0,5,1,5,25.0,21.0,30.0,0.0,58.0,4.5,1013.3,0,0.0,0,0,1,1,Downward
2024-01-17,7080.0,6080.0,7080.0,5,1,5,25.1,21.0,31.0,0.0,52.0,7.7,1012.5,0,0.0,0,0,1,1,Downward
2024-01-18,7050.0,6550.0,7050.0,4,1,4,25.2,20.0,31.0,0.0,42.0,7.3,1013.1,0,0.0,0,0,1,1,Downward
2024-01-19,7450.0,5450.0,7450.0,4,1,4,26.6,22.0,31.0,0.7,54.0,8.2,1013.1,0,0.0,0,0,1,1,Downward
2024-01-22,7966.67,6466.67,7966.67,3,1,3,26.4,21.0,31.0,0.0,47.0,8.1,1015.4,0,0.0,0,0,1,1,Downward
2024-01-23,7566.67,6066.67,7566.67,3,1,3,25.7,20.6,31.0,0.0,59.0,6.8,1015.1,0,0.0,0,0,1,1,Downward
2024-01-24,7466.67,6466.67,7466.67,3,1,3,26.2,22.0,31.2,0.0,41.0,6.8,1014.6,0,0.0,0,0,1,1,Downward
2024-01-25,7000.0,5500.0,7000.0,4,1,4,25.9,22.0,31.0,0.0,53.0,8.1,1015.4,0,0.0,0,0,1,1,Downward
2024-01-26,7900.0,6900.0,7900.0,5,1,5,26.0,21.6,31.0,0.0,63.0,9.0,1017.0,0,0.0,0,0,1,1,Downward
2024-01-29,6500.0,4500.0,6500.0,4,1,4,25.8,22.0,31.0,0.0,69.0,8.1,1016.0,0,0.0,0,0,1,1,Downward
2024-01-30,7520.0,5520.0,7520.0,5,1,5,25.9,20.0,33.0,0.0,63.0,5.7,1015.3,0,0.0,0,0,1,1,Downward
2024-01-31,8060.0,6060.0,8060.0,5,1,5,26.8,22.0,33.0,0.0,56.0,6.0,1015.2,0,0.0,0,0,1,1,Downward
2024-02-01,7400.0,6900.0,7400.0,5,1,5,27.6,22.6,33.0,0.0,3.0,6.3,1015.1,0,0.0,0,0,1,1,Downward
2024-02-02,8650.0,8150.0,8650.0,4,1,4,27.3,22.0,33.0,0.2,54.0,4.3,1014.6,0,0.0,0,0,1,1,Downward
2024-02-05,7500.0,6500.0,7500.0,5,1,5,26.7,21.0,32.0,0.0,66.0,8.3,1016.7,0,0.0,0,0,1,1,Downward
2024-02-06,8000.0,6500.0,8000.0,3,1,3,26.4,20.0,32.4,0.0,61.0,10.2,1016.5,0,0.0,0,0,1,1,Downward
2024-02-07,8566.67,6566.67,8566.67,3,1,3,27.4,21.0,34.0,0.0,56.0,8.5,1016.0,0,0.0,0,0,1,1,Downward
2024-02-08,8540.0,8040.0,8540.0,5,1,5,27.8,19.2,35.0,0.0,49.0,8.6,1015.0,0,0.0,0,0,1,1,Downward
2024-02-09,8566.67,8066.67,8566.67,3,1,3,27.4,21.0,33.0,0.0,62.0,10.8,1015.6,0,0.0,0,0,1,1,Downward
2024-02-12,7466.67,5966.67,7466.67,3,1,3,25.9,20.6,32.0,0.0,55.0,9.4,1016.9,0,0.0,0,0,1,1,Downward
2024-02-13,7550.0,5550.0,7550.0,4,1,4,26.9,21.0,32.0,0.0,55.0,9.8,1015.9,0,0.0,0,0,1,1,Downward
2024-02-14,7550.0,7050.0,7550.0,4,1,4,27.3,23.0,32.0,0.0,71.0,9.6,1015.2,0,0.0,0,0,1,1,Downward
2024-02-15,7000.0,6000.0,7000.0,4,1,4,26.8,21.0,32.0,0.0,71.0,9.8,1015.1,0,0.0,0,0,1,1,Downward
2024-02-16,7100.0,6600.0,7100.0,3,1,3,26.7,21.0,32.0,0.0,64.0,9.4,1015.7,0,0.0,0,0,1,1,Downward
2024-02-19,8540.0,7540.0,8540.0,5,1,5,27.9,22.0,33.0,0.0,65.0,10.3,1014.1,0,0.0,0,0,1,1,Downward
2024-02-20,8500.0,7000.0,8500.0,4,1,4,28.3,23.0,34.0,0.0,60.0,9.5,1013.8,0,0.0,0,0,1,1,Downward
2024-02-21,7020.0,6020.0,7020.0,5,1,5,28.7,23.0,35.0,0.0,64.0,6.6,1012.7,0,0.0,0,0,1,1,Downward
2024-02-22,7950.0,6950.0,7950.0,4,1,4,28.9,24.0,35.0,0.0,210.0,10.8,1012.6,0,0.0,0,0,1,1,Downward
2024-02-23,9066.67,7066.67,9066.67,3,1,3,29.1,24.0,36.0,0.0,207.0,8.6,1012.6,0,0.0,0,0,1,1,Downward
2024-02-26,6960.0,6460.0,6960.0,5,1,5,27.8,23.0,33.0,0.0,65.0,12.4,1013.2,0,0.0,0,0,1,1,Downward
2024-02-27,8440.0,6440.0,8440.0,5,1,5,27.9,23.0,33.0,0.2,67.0,11.3,1013.8,0,0.0,0,0,1,1,Downward
2024-02-28,7033.33,6033.33,7033.33,3,1,3,28.5,22.0,35.0,0.0,72.0,10.1,1013.1,0,0.0,0,0,1,1,Downward
2024-02-29,7533.33,5533.33,7533.33,3,1,3,28.9,23.0,34.2,0.0,70.0,10.2,1013.4,0,0.0,0,0,1,1,Downward
2024-03-01,7960.0,5960.0,7960.0,5,1,5,29.1,23.0,34.0,0.0,70.0,11.7,1014.3,0,0.0,0,0,1,1,Downward
2024-03-04,8475.0,7975.0,8475.0,4,1,4,29.0,22.8,36.0,0.0,76.0,8.0,1012.9,0,0.0,0,0,1,1,Downward
2024-03-05,8500.0,7500.0,8500.0,3,1,3,28.9,23.0,36.0,0.0,89.0,8.2,1013.0,0,0.0,0,0,1,1,Downward
2024-03-06,9000.0,7000.0,9000.0,5,1,5,29.4,23.8,35.4,0.0,145.0,7.3,1012.9,0,0.0,0,0,1,1,Downward
2024-03-07,7300.0,5300.0,7300.0,3,1,3,29.7,23.0,36.0,0.0,63.0,7.7,1011.7,0,0.0,0,0,1,1,Downward
2024-03-08,8920.0,6920.0,8920.0,5,1,5,29.8,22.0,37.0,0.0,232.0,6.1,1011.5,0,0.0,0,0,1,1,Downward
2024-03-11,8640.0,6640.0,8640.0,5,1,5,29.9,24.0,36.0,0.0,85.0,8.7,1014.6,0,0.0,0,0,1,1,Downward
2024-03-12,8075.0,7575.0,8075.0,4,1,4,30.1,24.0,36.0,0.0,76.0,9.3,1014.7,0,0.0,0,0,1,1,Downward
2024-03-13,7500.0,7000.0,7500.0,3,1,3,29.9,23.0,38.0,0.0,236.0,8.2,1013.3,0,0.0,0,0,1,1,Downward
2024-03-14,8975.0,8475.0,8975.0,4,1,4,30.0,25.0,37.0,0.0,215.0,11.5,1013.4,0,0.0,0,0,1,1,Downward
2024-03-15,8450.0,6450.0,8450.0,4,1,4,29.7,25.0,36.0,0.0,202.0,8.6,1010.9,0,0.0,0,0,1,1,Downward
2024-03-18,10033.33,9533.33,10033.33,3,1,3,29.5,24.0,36.0,0.0,82.0,8.8,1013.0,0,0.0,0,0,1,1,Downward
2024-03-19,9020.0,8520.0,9020.0,5,1,5,29.6,23.0,36.0,0.0,63.0,7.4,1012.2,0,0.0,0,0,1,1,Downward
2024-03-20,8450.0,6950.0,8450.0,4,1,4,29.6,23.0,36.0,0.0,63.0,8.4,1012.0,0,0.0,0,0,1,1,Downward
2024-03-21,8580.0,7080.0,8580.0,5,1,5,29.0,24.0,33.8,0.0,81.0,10.0,1012.0,0,0.0,0,0,1,1,Downward
2024-03-22,7966.67,6966.67,7966.67,3,1,3,29.9,25.0,35.0,0.0,92.0,8.9,1010.7,0,0.0,0,0,1,1,Downward
2024-03-25,9125.0,8125.0,9125.0,4,1,4,29.5,23.0,36.0,0.0,75.0,9.0,1012.5,0,0.0,0,0,1,1,Downward
2024-03-26,7500.0,7000.0,7500.0,4,1,4,30.4,25.0,37.0,0.0,107.0,8.0,1012.9,0,0.0,0,0,1,1,Downward
2024-03-27,8875.0,7875.0,8875.0,4,1,4,29.4,23.1,36.0,0.0,63.0,9.9,1015.0,0,0.0,0,0,1,1,Downward
2024-03-28,8580.0,7580.0,8580.0,5,1,5,30.5,25.0,36.0,0.0,62.0,8.8,1014.1,0,0.0,0,0,1,1,Downward
2024-03-29,7966.67,7466.67,7966.67,3,1,3,30.7,26.0,36.0,0.0,125.0,7.9,1013.4,0,0.0,0,0,1,1,Downward
2024-04-01,7900.0,5900.0,7900.0,4,1,4,31.1,25.0,38.0,0.0,166.0,7.3,1012.4,0,0.0,0,0,1,0,Neutral
2024-04-02,10100.0,9600.0,10100.0,3,1,3,31.3,26.0,38.0,0.0,211.0,9.1,1010.5,0,0.0,0,0,1,0,Neutral
2024-04-03,7975.0,5975.0,7975.0,4,1,4,31.7,27.0,38.0,0.0,210.0,9.0,1010.4,0,0.0,0,0,1,0,Neutral
2024-04-04,9100.0,7600.0,9100.0,3,1,3,31.7,26.6,39.0,0.0,162.0,9.2,1010.7,0,0.0,0,0,1,0,Neutral
2024-04-05,9040.0,7040.0,9040.0,5,1,5,31.7,26.0,39.0,0.0,186.0,10.6,1010.2,0,0.0,0,0,1,0,Neutral
2024-04-08,9500.0,8500.0,9500.0,5,1,5,31.9,26.0,39.0,0.0,179.0,9.5,1009.7,0,0.0,0,0,1,0,Neutral
2024-04-09,8000.0,6000.0,8000.0,3,1,3,31.3,26.0,37.0,0.0,79.0,10.1,1010.8,0,0.0,0,0,1,0,Neutral
2024-04-10,8500.0,6500.0,8500.0,4,1,4,30.9,25.0,36.0,0.0,91.0,10.0,1011.3,0,0.0,0,0,1,0,Neutral
2024-04-11,8600.0,7100.0,8600.0,3,1,3,31.5,26.0,36.2,0.2,81.0,8.5,1011.2,0,0.0,0,0,1,0,Neutral
2024-04-12,9066.67,7566.67,9066.67,3,1,3,31.0,27.0,37.0,10.5,78.0,12.7,1011.3,0,0.0,0,0,1,0,Neutral
2024-04-15,7900.0,6400.0,7900.0,5,1,5,31.1,25.0,36.0,0.0,77.0,11.6,1012.2,0,0.0,0,0,1,0,Neutral
2024-04-16,9100.0,7100.0,9100.0,5,1,5,31.3,26.0,37.0,0.0,77.0,8.0,1012.5,0,0.0,0,0,1,0,Neutral
2024-04-17,9020.0,8520.0,9020.0,5,1,5,31.7,26.0,38.0,0.0,224.0,10.1,1011.5,0,0.0,0,0,1,0,Neutral
2024-04-18,9966.67,8966.67,9966.67,3,1,3,30.9,26.0,37.0,0.0,219.0,13.1,1010.5,0,0.0,0,0,1,0,Neutral
2024-04-19,8433.33,6933.33,8433.33,3,1,3,31.3,26.0,38.2,0.3,215.0,14.2,1008.1,0,0.0,0,0,1,0,Neutral
2024-04-22,9020.0,8020.0,9020.0,5,1,5,31.9,26.0,39.0,0.0,202.0,10.7,1009.1,0,0.0,0,0,1,0,Neutral
2024-04-23,8600.0,6600.0,8600.0,4,1,4,31.9,27.0,38.0,0.0,152.0,8.8,1008.1,0,0.0,0,0,1,0,Neutral
2024-04-24,9480.0,7980.0,9480.0,5,1,5,31.8,26.0,38.0,0.0,166.0,8.7,1008.3,0,0.0,0,0,1,0,Neutral
2024-04-25,9525.0,8025.0,9525.0,4,1,4,32.0,26.0,39.0,0.0,155.0,10.2,1008.1,0,0.0,0,0,1,0,Neutral
2024-04-26,8920.0,6920.0,8920.0,5,1,5,32.4,27.0,39.0,0.0,165.0,8.6,1008.0,0,0.0,0,0,1,0,Neutral
2024-04-29,7975.0,7475.0,7975.0,4,1,4,32.9,27.0,39.0,0.0,94.0,8.4,1009.6,0,0.0,0,0,1,0,Neutral
2024-04-30,8480.0,7980.0,8480.0,5,1,5,32.1,27.0,39.0,0.0,218.0,11.1,1008.9,0,0.0,0,0,1,0,Neutral
2024-05-01,9000.0,8000.0,9000.0,4,1,4,31.9,27.0,39.0,0.0,218.0,14.2,1008.0,0,0.0,0,0,1,0,Upward
2024-05-02,8466.67,7466.67,8466.67,3,1,3,32.5,27.0,39.0,0.0,221.0,14.7,1006.9,0,0.0,0,0,1,0,Upward
2024-05-03,8550.0,8050.0,8550.0,4,1,4,32.3,28.6,38.2,0.0,221.0,15.5,1008.0,0,0.0,0,0,1,0,Upward
2024-05-06,9533.33,8533.33,9533.33,3,1,3,31.7,26.8,38.0,0.0,222.0,18.1,1008.1,0,0.0,0,0,1,0,Upward
2024-05-07,8000.0,7500.0,8000.0,4,1,4,31.1,25.0,38.0,0.1,217.0,13.1,1009.6,0,0.0,0,0,1,0,Upward
2024-05-08,8450.0,6950.0,8450.0,4,1,4,31.5,27.0,37.2,3.8,205.0,11.7,1009.5,0,0.0,0,0,1,0,Upward
2024-05-09,7966.67,5966.67,7966.67,3,1,3,30.3,26.8,37.0,1.2,209.0,9.4,1008.6,0,0.0,0,0,1,0,Upward
2024-05-10,7500.0,6000.0,7500.0,3,1,3,28.9,24.0,36.0,4.4,291.0,9.6,1010.0,0,0.0,0,0,1,0,Upward
2024-05-13,8050.0,6550.0,8050.0,4,1,4,28.0,22.9,36.8,17.0,34.0,7.1,1010.0,0,0.0,0,0,1,0,Upward
2024-05-14,8075.0,6075.0,8075.0,4,1,4,27.7,24.4,34.0,0.5,337.0,8.7,1010.3,0,0.0,0,0,1,0,Upward
2024-05-15,7966.67,7466.67,7966.67,3,1,3,27.9,23.3,35.0,23.1,297.0,6.8,1010.5,0,0.0,0,0,1,0,Upward
2024-05-16,8025.0,7025.0,8025.0,4,1,4,28.3,24.4,35.7,5.1,229.0,5.6,1010.6,0,0.0,0,0,1,0,Upward
2024-05-17,8440.0,7440.0,8440.0,5,1,5,26.9,24.4,33.4,0.0,242.0,4.8,1009.6,0,0.0,0,0,1,0,Upward
2024-05-20,7966.67,7466.67,7966.67,3,1,3,26.3,24.4,32.8,0.8,231.0,10.0,1006.6,0,0.0,0,0,1,0,Upward
2024-05-21,7950.0,6950.0,7950.0,4,1,4,26.4,23.6,32.0,2.0,245.0,6.6,1005.9,0,0.0,0,0,1,0,Upward
2024-05-22,8050.0,7550.0,8050.0,4,1,4,27.3,23.4,34.0,40.9,6.0,8.3,1004.9,0,0.0,0,0,1,0,Upward
2024-05-23,8040.0,6040.0,8040.0,5,1,5,26.9,22.8,34.0,33.0,222.0,7.1,1004.4,0,0.0,0,0,1,0,Upward
2024-05-24,9000.0,7500.0,9000.0,3,1,3,25.8,23.6,31.2,3.0,218.0,11.1,1004.2,0,0.0,0,0,1,0,Upward
2024-05-27,8066.67,6566.67,8066.67,3,1,3,27.7,24.0,32.0,0.0,222.0,21.4,1006.5,0,0.0,0,0,1,0,Upward
2024-05-28,10000.0,8500.0,10000.0,4,1,4,27.2,25.0,31.0,0.0,225.0,17.6,1007.1,0,0.0,0,0,1,0,Upward
2024-05-29,7925.0,5925.0,7925.0,4,1,4,27.7,24.0,33.0,0.0,219.0,19.1,1006.4,0,0.0,0,0,1,0,Upward
2024-05-30,8050.0,7050.0,8050.0,4,1,4,28.0,25.0,33.0,0.0,220.0,16.5,1006.5,0,0.0,0,0,1,0,Upward
2024-05-31,8500.0,7500.0,8500.0,4,1,4,28.7,25.0,34.4,0.0,220.0,15.2,1007.1,0,0.0,0,0,1,0,Upward
2024-06-03,7940.0,7440.0,7940.0,5,1,5,27.9,24.6,34.6,1.0,208.0,9.9,1009.0,0,0.0,0,0,1,0,Upward
2024-06-04,7066.67,6066.67,7066.67,3,1,3,28.5,24.6,34.0,0.0,221.0,11.5,1009.6,0,0.0,0,0,1,0,Upward
2024-06-05,7433.33,6433.33,7433.33,3,1,3,28.7,25.6,33.0,1.0,220.0,13.5,1009.9,0,0.0,0,0,1,0,Upward
2024-06-06,6540.0,4540.0,6540.0,5,1,5,28.0,25.6,34.0,0.6,231.0,10.0,1010.6,0,0.0,0,0,1,0,Upward
2024-06-07,6500.0,6000.0,6500.0,5,1,5,27.8,24.0,34.4,1.0,225.0,14.9,1008.9,0,0.0,0,0,1,0,Upward
2024-06-10,6980.0,6480.0,6980.0,5,1,5,26.7,23.6,32.3,0.0,224.0,21.7,1009.7,0,0.0,0,0,1,0,Upward
2024-06-11,7475.0,5975.0,7475.0,4,1,4,27.2,24.0,32.0,0.1,220.0,22.5,1009.7,0,0.0,0,0,1,0,Upward
2024-06-12,7025.0,6525.0,7025.0,4,1,4,26.1,25.0,28.0,0.0,217.0,18.3,1011.0,0,0.0,0,0,1,0,Upward
2024-06-13,8450.0,7450.0,8450.0,4,1,4,27.3,24.0,33.0,0.2,225.0,16.8,1010.7,0,0.0,0,0,1,0,Upward
2024-06-14,7960.0,5960.0,7960.0,5,1,5,27.9,24.8,32.0,0.0,222.0,16.8,1009.3,0,0.0,0,0,1,0,Upward
2024-06-17,6980.0,6480.0,6980.0,5,1,5,28.8,24.8,34.0,0.1,220.0,16.4,1008.5,0,0.0,0,0,1,0,Upward
2024-06-18,7033.33,6033.33,7033.33,3,1,3,28.7,25.6,34.0,0.0,226.0,18.9,1008.8,0,0.0,0,0,1,0,Upward
2024-06-19,7525.0,6525.0,7525.0,4,1,4,27.6,24.6,33.2,0.3,221.0,19.4,1008.0,0,0.0,0,0,1,0,Upward
2024-06-20,8020.0,7520.0,8020.0,5,1,5,27.0,25.0,33.7,0.0,225.0,19.8,1008.2,0,0.0,0,0,1,0,Upward
2024-06-21,6533.33,4533.33,6533.33,3,1,3,26.2,24.0,30.0,0.0,221.0,17.9,1008.4,0,0.0,0,0,1,0,Upward
2024-06-24,6475.0,5475.0,6475.0,4,1,4,26.3,23.8,32.4,0.0,227.0,21.3,1005.7,0,0.0,0,0,1,0,Upward
2024-06-25,6925.0,5425.0,6925.0,4,1,4,25.9,23.0,31.0,14.0,226.0,20.9,1005.2,0,0.0,0,0,1,0,Upward
2024-06-26,6960.0,5460.0,6960.0,5,1,5,25.4,22.7,31.3,7.9,229.0,22.9,1006.5,0,0.0,0,0,1,0,Upward
2024-06-27,7500.0,7000.0,7500.0,4,1,4,26.2,23.0,31.0,4.1,228.0,22.3,1007.7,0,0.0,0,0,1,0,Upward
2024-06-28,7533.33,5533.33,7533.33,3,1,3,25.7,23.4,31.2,0.0,225.0,19.0,1008.6,0,0.0,0,0,1,0,Upward
2024-07-01,8025.0,6525.0,8025.0,4,1,4,25.7,24.0,29.2,0.0,222.0,17.1,1009.8,0,0.0,0,0,1,0,Upward
2024-07-02,8060.0,6560.0,8060.0,5,1,5,27.3,23.6,33.0,0.0,218.0,17.4,1008.1,0,0.0,0,0,1,0,Upward
2024-07-03,6540.0,4540.0,6540.0,5,1,5,27.8,24.4,32.0,0.8,225.0,17.2,1008.7,0,0.0,0,0,1,0,Upward
2024-07-04,5975.0,4975.0,5975.0,4,1,4,27.4,23.0,33.0,0.0,218.0,16.5,1009.3,0,0.0,0,0,1,0,Upward
2024-07-05,6025.0,4525.0,6025.0,4,1,4,27.9,24.6,33.0,0.7,222.0,17.9,1008.3,0,0.0,0,0,1,0,Upward
2024-07-08,9875.0,8875.0,9875.0,8,1,8,25.1,22.8,30.7,4.1,225.0,19.3,1007.7,0,0.0,0,0,1,0,Upward
2024-07-09,9528.57,8671.43,9528.57,7,1,7,26.4,22.4,31.2,0.0,222.0,17.3,1008.5,0,0.0,0,0,1,0,Upward
2024-07-10,9688.89,8355.56,9688.89,9,1,9,27.3,23.0,32.4,1.9,220.0,17.0,1010.5,0,0.0,0,0,1,0,Upward
2024-07-11,8742.86,7671.43,8742.86,7,1,7,27.0,24.0,31.8,0.0,222.0,16.1,1010.0,0,0.0,0,0,1,0,Upward
2024-07-12,7825.0,7075.0,7825.0,8,1,8,26.8,23.2,32.2,7.4,225.0,19.8,1008.5,0,0.0,0,0,1,0,Upward
2024-07-13,10125.0,9000.0,10125.0,4,1,4,25.8,23.0,30.0,1.1,220.0,19.5,1008.4,0,0.0,0,0,1,0,Upward
2024-07-14,10250.0,9125.0,10250.0,4,1,4,25.7,22.4,30.2,1.0,220.0,20.3,1006.7,0,0.0,0,0,1,0,Upward
2024-07-15,9525.0,8500.0,9525.0,4,1,4,25.1,23.6,31.4,1.0,224.0,18.2,1006.4,0,0.0,0,0,1,0,Upward
2024-07-16,8208.33,7208.33,8208.33,12,1,12,24.5,22.2,29.1,13.0,228.0,23.9,1006.8,0,0.0,0,0,1,0,Upward
2024-07-17,7488.89,6733.33,7488.89,9,1,9,25.6,24.0,30.0,3.0,226.0,21.8,1008.1,0,0.0,0,0,1,0,Upward
2024-07-18,7077.78,6166.67,7077.78,9,1,9,24.7,22.5,29.8,7.1,227.0,23.5,1008.4,0,0.0,0,0,1,0,Upward
2024-07-19,7075.0,6200.0,7075.0,8,1,8,26.5,22.5,29.0,1.0,237.0,26.9,1007.1,0,0.0,0,0,1,0,Upward
2024-07-20,7300.0,6500.0,7300.0,9,1,9,27.8,23.6,31.0,0.0,236.0,27.7,1007.0,0,0.0,0,0,1,0,Upward
2024-07-21,8066.67,7366.67,8066.67,9,1,9,27.8,22.6,32.0,0.0,237.0,27.0,1007.6,0,0.0,0,0,1,0,Upward
2024-07-22,7688.89,7111.11,7688.89,9,1,9,27.0,23.8,31.0,0.0,225.0,19.1,1009.9,0,0.0,0,0,1,0,Upward
2024-07-23,7355.56,6655.56,7355.56,9,1,9,27.3,23.2,32.4,0.0,227.0,20.9,1010.2,0,0.0,0,0,1,0,Upward
2024-07-24,6187.5,5537.5,6187.5,8,1,8,26.9,23.8,31.2,0.0,224.0,21.4,1008.8,0,0.0,0,0,1,0,Upward
2024-07-25,7311.11,6444.44,7311.11,9,1,9,25.2,21.6,32.6,8.9,227.0,21.1,1007.3,0,0.0,0,0,1,0,Upward
2024-07-26,6700.0,6000.0,6700.0,8,1,8,27.7,22.6,32.0,0.8,236.0,23.1,1007.4,0,0.0,0,0,1,0,Upward
