date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2020-12-08,22.87,20.13,26.21,7.74,77.4,12.384,1015.8734696740651
2020-12-09,22.71,19.51,26.94,1.29,81.4,10.872,1014.8068238638234
2020-12-10,21.36,18.06,26.12,0.73,77.0,10.224,1015.5534759309925
2020-12-11,20.92,16.27,26.85,0.23,75.0,9.395999999999999,1015.3401467689442
2020-12-12,20.77,16.0,26.63,0.09,76.7,8.532,1014.9134884448476
2020-12-13,20.55,15.65,26.58,0.0,81.4,8.856,1014.0601717966543
2020-12-14,20.05,14.8,26.56,0.0,79.8,9.612,1014.486830120751
2020-12-15,21.18,14.68,26.37,0.24,67.2,10.512,1015.3401467689442
2020-12-16,22.29,17.92,26.35,3.37,58.4,10.26,1015.2334821879202
2020-12-17,21.92,19.13,25.42,2.23,56.4,12.024,1015.0201530258717
2020-12-18,21.81,18.13,26.96,0.69,59.2,12.06,1015.2334821879202
2020-12-19,21.3,17.69,26.1,0.02,70.3,14.688,1015.766805093041
2020-12-20,20.78,15.48,26.6,0.0,69.4,13.895999999999999,1015.9801342550892
2020-12-21,20.07,15.22,25.63,0.0,71.8,13.428,1014.9134884448476
2020-12-22,20.86,16.62,25.55,0.0,80.0,10.008,1014.486830120751
2020-12-23,21.93,17.65,26.78,0.0,83.9,8.748000000000001,1013.740178053582
2020-12-24,22.23,18.06,27.68,0.0,80.9,10.656,1013.100190567437
2020-12-25,21.19,16.54,27.2,0.0,80.9,11.016,1013.8468426346061
2020-12-26,20.54,14.46,27.78,0.0,73.7,11.34,1014.7001592827993
2020-12-27,20.97,14.26,28.54,0.0,74.2,9.576,1013.9535072156302
2020-12-28,21.11,15.96,28.05,0.01,78.2,8.748000000000001,1013.8468426346061
2020-12-29,22.46,15.81,28.18,0.53,73.7,10.44,1013.4201843105095
2020-12-30,23.1,19.1,28.12,2.2,69.9,13.104000000000001,1013.3135197294853
2020-12-31,22.73,18.86,27.72,6.93,75.7,17.172,1013.8468426346061
2021-01-01,20.76,16.46,26.67,0.11,72.5,13.824,1014.8068238638234
2021-01-02,22.21,16.18,27.64,0.31,71.3,13.032,1014.1668363776785
2021-01-03,22.63,19.01,27.17,5.37,73.1,12.492,1013.100190567437
2021-01-04,22.46,19.6,26.97,4.01,75.2,13.932,1013.2068551484612
2021-01-05,22.51,19.49,26.92,2.7,74.3,10.332,1013.9535072156302
2021-01-06,22.2,19.55,25.18,33.01,61.3,6.336,1013.100190567437
2021-01-07,22.66,19.83,26.42,12.93,80.4,10.08,1011.1802281090022
2021-01-08,23.25,20.3,26.98,11.24,95.8,6.803999999999999,1011.2868926900263
2021-01-09,22.93,20.24,27.3,7.68,87.8,11.124,1012.1402093382195
2021-01-10,22.01,19.83,25.08,0.92,71.7,8.712,1013.100190567437
2021-01-11,22.0,19.48,25.54,3.91,70.8,11.016,1013.9535072156302
2021-01-12,21.47,19.49,24.39,8.36,55.9,17.064,1013.4201843105095
2021-01-13,21.36,18.82,24.2,11.41,62.0,15.768,1013.3135197294853
2021-01-14,22.16,18.65,25.97,8.98,69.3,15.515999999999998,1012.9935259864129
2021-01-15,21.85,19.1,25.61,1.18,72.5,12.06,1013.2068551484612
2021-01-16,22.26,18.39,26.83,0.59,76.7,11.664000000000001,1012.7801968243646
2021-01-17,21.31,16.64,26.97,0.01,82.0,10.512,1013.6335134725578
2021-01-18,20.51,16.23,26.52,0.0,78.2,11.592,1014.3801655397268
2021-01-19,20.7,15.72,27.38,0.0,75.4,9.72,1014.5934947017752
2021-01-20,22.65,15.58,28.74,0.0,75.8,6.984,1014.7001592827993
2021-01-21,23.16,18.85,28.26,0.43,83.5,6.8759999999999994,1014.1668363776785
2021-01-22,23.25,19.55,28.14,2.14,85.5,8.892000000000001,1013.740178053582
2021-01-23,22.59,18.46,27.92,0.49,83.5,9.251999999999999,1014.7001592827993
2021-01-24,22.02,16.71,28.64,0.0,78.9,9.216000000000001,1015.0201530258717
2021-01-25,21.12,16.45,27.08,0.0,84.9,11.232000000000001,1015.6601405120168
2021-01-26,20.45,15.03,27.36,0.0,87.5,10.764000000000001,1015.126817606896
2021-01-27,20.0,14.7,27.39,0.0,80.4,10.404,1015.3401467689442
2021-01-28,20.81,14.79,27.54,0.0,77.2,11.304,1015.5534759309925
2021-01-29,22.34,15.7,28.32,0.0,76.2,9.72,1015.5534759309925
2021-01-30,22.42,17.03,28.92,0.05,77.7,10.116,1015.0201530258717
2021-01-31,21.91,16.67,29.17,0.35,77.9,11.34,1015.6601405120168
2021-02-01,21.58,16.36,29.18,0.02,76.3,11.988000000000001,1016.7267863222582
2021-02-02,21.88,16.34,29.19,0.0,79.9,12.24,1016.6201217412341
2021-02-03,22.42,17.24,28.4,0.08,83.1,12.492,1016.3001279981617
2021-02-04,21.71,15.76,28.98,0.01,84.9,11.664000000000001,1016.1934634171374
2021-02-05,22.16,15.44,30.18,0.0,81.1,9.972,1015.0201530258717
2021-02-06,21.49,14.65,29.76,0.0,79.9,11.376000000000001,1014.5934947017752
2021-02-07,21.06,14.03,30.49,0.0,76.5,11.735999999999999,1014.8068238638234
2021-02-08,21.18,13.68,30.02,0.0,76.5,12.96,1015.3401467689442
2021-02-09,21.09,14.62,29.99,0.0,74.3,12.168,1014.7001592827993
2021-02-10,20.41,13.81,29.98,0.0,79.5,11.592,1014.2735009587028
2021-02-11,20.58,13.68,30.25,0.0,81.2,10.98,1013.9535072156302
2021-02-12,20.95,13.84,30.48,0.0,83.5,10.872,1014.8068238638234
2021-02-13,21.76,14.64,30.74,0.0,85.2,9.216000000000001,1015.5534759309925
2021-02-14,23.21,14.79,31.72,0.0,96.1,6.8759999999999994,1015.2334821879202
2021-02-15,24.09,15.89,32.46,0.0,113.7,5.867999999999999,1013.9535072156302
2021-02-16,24.67,17.86,31.75,0.0,105.2,6.228,1013.8468426346061
2021-02-17,24.44,18.94,31.4,0.0,92.0,8.316,1013.5268488915335
2021-02-18,23.14,18.16,29.05,0.19,93.0,9.972,1015.0201530258717
2021-02-19,24.32,17.91,31.28,4.36,88.6,8.532,1014.5934947017752
2021-02-20,24.34,19.91,30.59,7.49,80.3,9.036,1013.6335134725578
2021-02-21,23.9,19.78,28.68,4.1,96.6,9.936,1014.9134884448476
2021-02-22,23.99,19.1,30.54,4.33,78.8,10.692,1015.6601405120168
2021-02-23,24.5,18.66,32.34,0.24,81.7,10.008,1014.486830120751
2021-02-24,24.37,18.03,32.87,0.0,85.2,9.54,1013.9535072156302
2021-02-25,25.71,17.78,33.69,0.0,79.3,7.02,1013.6335134725578
2021-02-26,26.75,19.21,34.54,0.0,89.3,5.9399999999999995,1012.3535385002677
2021-02-27,26.57,18.66,34.8,0.0,94.2,6.228,1011.7135510141229
2021-02-28,24.8,17.47,33.96,0.0,88.4,10.044,1013.100190567437
2021-03-01,24.74,17.15,33.38,0.0,95.0,8.82,1015.766805093041
2021-03-02,24.43,16.97,33.52,0.0,75.8,10.728,1015.126817606896
2021-03-03,23.84,16.46,33.07,0.0,84.0,13.356,1014.3801655397268
2021-03-04,23.6,16.2,32.44,0.0,87.7,11.808,1014.7001592827993
2021-03-05,24.51,17.12,33.9,0.0,88.8,9.216000000000001,1015.766805093041
2021-03-06,25.85,17.61,35.13,0.0,87.7,7.452,1015.2334821879202
2021-03-07,26.06,18.4,34.82,0.0,90.0,8.964,1014.2735009587028
2021-03-08,26.14,19.65,34.48,0.0,87.5,9.9,1014.8068238638234
2021-03-09,26.27,20.1,34.3,0.07,90.0,10.512,1015.3401467689442
2021-03-10,26.55,19.8,34.6,12.7,93.3,9.9,1015.2334821879202
2021-03-11,24.45,20.18,28.76,8.6,96.2,7.38,1015.6601405120168
2021-03-12,24.72,18.04,32.75,0.68,88.7,10.476,1015.8734696740651
2021-03-13,25.24,17.63,33.25,0.0,85.9,10.620000000000001,1015.3401467689442
2021-03-14,25.62,18.97,34.09,0.0,88.0,10.296,1013.8468426346061
2021-03-15,25.9,18.83,34.37,0.0,91.2,9.684,1013.4201843105095
2021-03-16,26.43,18.56,34.81,0.0,92.1,7.884,1013.3135197294853
2021-03-17,25.77,19.26,33.73,0.0,85.5,10.692,1012.7801968243646
2021-03-18,25.88,18.99,34.66,0.0,86.0,10.872,1013.100190567437
2021-03-19,24.82,18.65,32.19,0.07,77.3,9.468,1012.6735322433403
2021-03-20,26.84,19.43,34.65,0.06,94.0,5.508,1011.3935572710504
2021-03-21,26.5,19.67,34.77,3.44,90.8,8.784,1011.5002218520746
2021-03-22,26.25,19.34,34.65,1.09,93.9,8.964,1012.9935259864129
2021-03-23,27.15,19.52,35.75,0.04,94.9,10.008,1013.4201843105095
2021-03-24,27.87,20.44,35.97,0.11,99.3,7.776000000000001,1013.100190567437
2021-03-25,26.0,20.81,31.9,2.44,99.1,7.416,1012.8868614053886
2021-03-26,27.17,20.43,34.99,0.01,89.1,11.628,1012.1402093382195
2021-03-27,28.37,20.39,36.28,0.07,103.9,8.82,1011.8202155951471
2021-03-28,27.56,22.66,33.92,0.87,103.9,6.444,1011.6068864330989
2021-03-29,27.77,22.36,34.97,1.08,220.0,9.144,1011.5002218520746
2021-03-30,28.81,22.12,36.91,0.32,254.9,9.072000000000001,1010.0069177177364
2021-03-31,29.13,22.95,37.82,0.3,255.2,12.708,1009.2602656505674
2021-04-01,28.94,22.78,38.62,0.44,264.2,12.312,1009.1536010695432
2021-04-02,28.04,21.92,36.98,0.01,268.4,12.420000000000002,1009.6869239746638
2021-04-03,27.8,21.61,36.16,0.15,253.5,14.4,1010.7535697849056
2021-04-04,29.17,21.92,38.89,1.43,267.9,9.107999999999999,1011.2868926900263
2021-04-05,30.58,22.2,38.95,0.65,109.5,5.4,1011.1802281090022
2021-04-06,29.85,23.39,37.43,0.17,97.0,8.748000000000001,1012.6735322433403
2021-04-07,29.53,22.71,37.64,0.14,87.5,9.828,1013.2068551484612
2021-04-08,29.07,22.72,36.74,0.06,91.0,7.056,1011.5002218520746
2021-04-09,28.96,22.52,36.47,0.01,86.0,10.08,1010.9668989469538
2021-04-10,29.09,22.32,36.78,0.13,93.3,9.288,1012.5668676623163
2021-04-11,29.46,22.99,36.7,1.67,104.2,6.048,1013.740178053582
2021-04-12,28.16,23.37,34.41,5.68,95.8,6.9479999999999995,1014.1668363776785
2021-04-13,26.86,22.92,32.3,2.35,96.7,5.724,1013.8468426346061
2021-04-14,26.84,22.66,32.05,13.28,79.5,3.9600000000000004,1013.3135197294853
2021-04-15,25.71,22.57,30.24,7.74,97.5,6.444,1013.100190567437
2021-04-16,25.01,22.38,29.82,1.93,226.0,5.364,1013.2068551484612
2021-04-17,25.82,22.57,30.5,1.38,272.5,4.788,1013.6335134725578
2021-04-18,26.15,22.47,31.23,0.64,252.0,5.688000000000001,1014.3801655397268
2021-04-19,25.92,22.44,30.5,4.2,260.7,7.524,1012.4602030812921
2021-04-20,24.53,21.93,27.84,1.37,263.7,5.760000000000001,1012.2468739192437
2021-04-21,26.29,21.86,31.35,2.1,276.3,5.904,1013.100190567437
2021-04-22,27.21,22.35,33.65,0.17,261.0,6.803999999999999,1012.9935259864129
2021-04-23,27.08,22.49,33.52,6.57,267.3,5.04,1012.6735322433403
2021-04-24,27.66,22.41,33.44,1.96,92.2,3.384,1012.1402093382195
2021-04-25,27.21,22.73,32.16,2.68,85.8,4.968,1011.9268801761713
2021-04-26,26.56,22.85,30.76,0.38,292.2,3.132,1011.8202155951471
2021-04-27,26.28,22.53,30.67,0.06,247.2,3.8520000000000003,1012.6735322433403
2021-04-28,27.93,22.48,34.88,0.07,257.0,6.3,1012.7801968243646
2021-04-29,27.44,22.83,32.9,0.31,253.8,5.724,1011.9268801761713
2021-04-30,27.45,23.42,31.54,1.56,88.9,4.176,1010.9668989469538
2021-05-01,27.48,23.16,32.64,1.26,91.0,6.8759999999999994,1011.3935572710504
2021-05-02,27.11,23.0,31.7,7.92,92.7,5.58,1011.5002218520746
2021-05-03,26.83,23.01,31.38,3.28,97.0,6.66,1010.9668989469538
2021-05-04,27.2,22.65,31.97,6.23,68.4,4.356,1010.7535697849056
2021-05-05,27.74,23.17,33.65,0.17,95.1,6.768,1010.8602343659296
2021-05-06,28.64,23.06,35.44,6.48,106.0,6.66,1011.6068864330989
2021-05-07,27.82,22.54,34.56,7.47,98.2,7.128,1012.3535385002677
2021-05-08,26.74,22.51,31.54,1.48,92.5,8.352,1011.3935572710504
2021-05-09,28.1,23.27,34.09,0.29,138.9,5.292,1010.5402406228573
2021-05-10,26.56,23.15,31.17,1.77,222.7,7.236,1010.7535697849056
2021-05-11,26.68,23.01,31.36,3.34,248.2,8.424,1010.7535697849056
2021-05-12,26.55,23.09,31.17,2.95,242.2,9.864,1009.6869239746638
2021-05-13,26.66,21.94,33.11,14.29,244.3,11.016,1009.3669302315915
2021-05-14,25.5,21.68,30.61,22.21,217.3,13.607999999999999,1007.7669615162292
2021-05-15,24.39,22.68,26.87,18.72,218.0,16.164,1006.9136448680359
2021-05-16,24.68,21.52,29.32,7.27,229.1,15.552000000000001,1008.8336073264707
2021-05-17,25.35,21.53,30.59,6.83,240.0,11.808,1010.6469052038814
2021-05-18,25.1,22.5,28.83,4.11,236.5,10.872,1010.8602343659296
2021-05-19,25.24,22.52,29.13,35.75,240.7,11.592,1010.4335760418331
2021-05-20,23.95,20.94,27.5,7.65,250.7,10.008,1011.5002218520746
2021-05-21,23.46,20.89,26.76,0.34,240.6,9.864,1012.2468739192437
2021-05-22,24.22,20.95,28.44,5.07,248.6,13.751999999999999,1011.2868926900263
2021-05-23,25.13,21.11,30.08,1.77,256.0,13.14,1011.7135510141229
2021-05-24,24.62,21.91,27.48,0.09,257.4,12.744,1011.6068864330989
2021-05-25,24.09,21.26,28.62,11.58,248.5,18.396,1011.2868926900263
2021-05-26,23.51,21.33,26.58,4.12,260.5,18.540000000000003,1010.7535697849056
2021-05-27,24.48,21.33,28.61,0.31,261.4,15.408000000000001,1011.0735635279781
2021-05-28,25.03,21.2,30.32,0.65,264.3,13.248000000000001,1011.7135510141229
2021-05-29,24.56,20.55,29.54,1.2,258.7,13.464,1012.2468739192437
2021-05-30,24.33,20.49,29.11,1.11,264.8,14.976,1011.6068864330989
2021-05-31,24.97,21.09,29.98,4.71,254.8,15.3,1010.0069177177364
2021-06-01,25.14,21.8,30.2,1.57,249.0,14.148000000000001,1010.1135822987605
2021-06-02,26.16,21.98,31.77,2.5,250.9,10.944,1010.1135822987605
2021-06-03,24.88,23.05,27.37,8.61,272.8,7.848000000000001,1010.6469052038814
2021-06-04,24.78,21.4,27.93,8.89,260.3,9.036,1011.9268801761713
2021-06-05,23.86,20.0,28.91,9.98,248.0,9.432,1011.9268801761713
2021-06-06,24.82,19.8,29.61,2.62,251.0,10.548,1011.5002218520746
2021-06-07,25.06,21.17,30.21,0.25,263.1,10.692,1011.8202155951471
2021-06-08,25.19,21.03,30.3,5.43,264.6,12.996,1011.3935572710504
2021-06-09,24.83,21.49,29.47,1.39,256.4,13.860000000000001,1010.6469052038814
2021-06-10,24.84,21.46,29.77,1.29,263.2,14.940000000000001,1009.7935885556882
2021-06-11,24.73,21.49,28.71,1.74,257.2,15.228000000000002,1010.4335760418331
2021-06-12,24.2,21.35,27.71,6.17,265.9,19.332,1010.5402406228573
2021-06-13,23.98,21.36,28.62,9.61,263.3,19.836,1010.326911460809
2021-06-14,23.07,20.03,26.87,5.96,261.2,23.256,1010.0069177177364
2021-06-15,24.67,22.26,28.02,7.92,258.1,21.42,1009.1536010695432
2021-06-16,24.65,22.14,28.34,9.9,257.8,21.204,1010.6469052038814
2021-06-17,24.24,22.0,27.4,5.45,257.4,20.52,1011.5002218520746
2021-06-18,23.78,21.62,27.23,2.06,259.0,17.64,1012.7801968243646
2021-06-19,23.97,21.61,28.13,0.88,254.4,15.984000000000002,1013.6335134725578
2021-06-20,24.43,21.23,28.65,1.59,262.3,13.032,1013.3135197294853
2021-06-21,24.73,21.34,28.58,2.7,265.0,11.232000000000001,1012.2468739192437
2021-06-22,24.2,21.87,27.94,2.35,266.7,10.368,1011.7135510141229
2021-06-23,24.73,21.66,29.19,3.58,264.2,9.251999999999999,1011.6068864330989
2021-06-24,24.26,20.83,28.69,0.14,264.9,12.24,1012.0335447571954
2021-06-25,24.45,20.72,30.05,0.27,264.1,11.988000000000001,1010.9668989469538
2021-06-26,24.1,20.82,28.52,4.21,264.5,13.464,1010.9668989469538
2021-06-27,23.81,19.86,29.67,5.62,273.5,11.376000000000001,1011.7135510141229
2021-06-28,23.18,19.67,27.82,1.47,261.4,9.72,1011.0735635279781
2021-06-29,24.71,19.75,29.9,8.03,250.9,9.251999999999999,1010.5402406228573
2021-06-30,25.49,21.23,30.55,0.32,257.2,10.224,1010.2202468797847
2021-07-01,25.09,22.28,28.7,10.79,256.1,10.368,1009.5802593936398
2021-07-02,24.48,21.71,28.29,2.23,255.9,11.268,1010.7535697849056
2021-07-03,24.11,21.06,27.36,3.19,254.9,10.368,1010.7535697849056
2021-07-04,23.89,20.87,27.26,20.47,263.4,6.192,1010.9668989469538
2021-07-05,24.3,20.98,28.4,2.78,271.6,10.404,1009.6869239746638
2021-07-06,24.74,21.47,28.29,2.69,269.6,7.920000000000001,1008.3002844213499
2021-07-07,24.66,21.32,28.93,5.93,257.8,10.584,1009.046936488519
2021-07-08,24.97,21.36,29.18,4.26,260.8,13.356,1009.1536010695432
2021-07-09,23.38,21.21,26.23,7.28,249.4,20.088,1008.3002844213499
2021-07-10,23.08,21.03,26.26,9.45,253.2,25.812,1007.9802906782775
2021-07-11,23.4,21.06,26.68,2.06,255.4,22.788,1008.3002844213499
2021-07-12,23.38,21.49,26.61,4.68,260.3,22.608,1008.3002844213499
2021-07-13,23.68,21.1,27.64,5.29,263.7,23.400000000000002,1008.7269427454465
2021-07-14,23.59,21.05,28.0,13.1,270.0,20.7,1009.3669302315915
2021-07-15,23.91,21.02,27.48,10.81,259.7,19.8,1009.2602656505674
2021-07-16,23.96,21.19,27.75,8.43,265.7,16.272,1010.9668989469538
2021-07-17,24.16,21.21,28.12,6.42,262.2,13.788,1010.8602343659296
2021-07-18,23.69,21.47,27.21,5.42,269.3,16.524,1010.2202468797847
2021-07-19,23.56,21.27,26.87,1.53,258.9,17.856,1010.9668989469538
2021-07-20,24.21,21.21,29.01,3.4,270.9,19.98,1012.4602030812921
2021-07-21,24.05,21.35,27.85,8.16,265.9,21.816,1011.6068864330989
2021-07-22,23.62,21.54,26.95,14.77,260.1,26.676000000000002,1009.1536010695432
2021-07-23,23.88,21.69,27.09,12.49,258.6,24.948,1008.940271907495
2021-07-24,23.57,21.01,26.77,5.19,260.9,19.584000000000003,1010.6469052038814
2021-07-25,23.37,21.03,27.41,6.6,256.6,18.396,1011.9268801761713
2021-07-26,24.23,21.31,28.83,2.3,261.9,16.272,1011.2868926900263
2021-07-27,24.01,21.44,28.0,3.41,251.9,16.164,1010.9668989469538
2021-07-28,23.87,21.08,27.52,3.41,256.6,16.632,1011.7135510141229
2021-07-29,24.02,20.95,28.35,0.41,262.7,16.128000000000004,1011.8202155951471
2021-07-30,23.86,20.91,27.61,1.4,263.0,15.624,1012.7801968243646
2021-07-31,24.14,20.94,28.79,0.94,263.8,14.940000000000001,1013.100190567437
2021-08-01,24.07,20.61,29.06,0.25,262.5,15.515999999999998,1011.9268801761713
2021-08-02,23.84,20.74,28.45,2.51,256.8,17.136,1012.6735322433403
2021-08-03,23.86,20.78,27.6,1.06,256.8,15.876000000000001,1014.1668363776785
2021-08-04,23.75,20.83,27.88,1.49,261.3,17.964000000000002,1013.8468426346061
2021-08-05,24.17,20.79,28.21,5.01,258.1,18.324,1012.2468739192437
2021-08-06,24.71,21.87,28.83,6.34,257.2,18.864,1011.1802281090022
2021-08-07,24.22,21.66,27.66,8.81,259.7,16.128000000000004,1011.9268801761713
2021-08-08,23.79,20.73,28.27,3.21,245.3,13.176,1012.4602030812921
2021-08-09,23.49,20.32,28.22,4.68,245.9,13.788,1012.6735322433403
2021-08-10,22.6,20.26,25.62,0.82,256.9,14.544,1012.0335447571954
2021-08-11,23.44,20.64,27.32,4.97,257.4,15.984000000000002,1011.7135510141229
2021-08-12,23.02,20.38,26.89,1.05,267.9,14.004000000000001,1012.5668676623163
2021-08-13,24.04,20.49,28.83,8.76,267.1,13.104000000000001,1011.0735635279781
2021-08-14,23.84,20.92,28.43,1.83,265.1,14.940000000000001,1010.326911460809
2021-08-15,23.84,21.01,28.27,0.12,265.7,15.012,1010.9668989469538
2021-08-16,23.95,20.92,28.59,0.29,257.0,14.292000000000002,1011.8202155951471
2021-08-17,23.28,19.9,27.79,4.7,247.8,14.472,1012.2468739192437
2021-08-18,22.47,18.75,27.53,8.22,253.9,15.3,1011.3935572710504
2021-08-19,22.98,18.57,28.09,0.65,260.3,15.048,1010.7535697849056
2021-08-20,24.26,19.37,29.62,1.49,267.8,9.288,1010.9668989469538
2021-08-21,24.61,20.15,29.98,6.66,270.6,5.796,1011.9268801761713
2021-08-22,24.15,20.16,29.21,11.36,258.1,5.796,1011.5002218520746
2021-08-23,23.61,20.07,27.9,12.27,257.1,8.64,1011.8202155951471
2021-08-24,23.99,20.24,29.66,1.31,246.5,11.376000000000001,1011.7135510141229
2021-08-25,24.56,20.26,29.53,6.05,240.7,10.908,1010.326911460809
2021-08-26,24.25,21.94,27.34,12.99,236.3,13.968,1008.940271907495
2021-08-27,23.88,22.08,26.35,8.82,251.1,15.012,1008.6202781644224
2021-08-28,23.58,21.79,26.81,10.8,257.3,14.292000000000002,1007.9802906782775
2021-08-29,23.23,20.94,26.42,5.59,255.4,17.064,1008.4069490023742
2021-08-30,23.44,20.88,27.05,2.47,257.2,14.508000000000001,1009.2602656505674
2021-08-31,24.52,20.95,29.22,0.8,258.0,12.528,1010.1135822987605
2021-09-01,23.95,21.26,28.05,2.33,260.2,9.864,1011.5002218520746
2021-09-02,23.08,20.79,26.13,21.94,249.2,9.432,1011.2868926900263
2021-09-03,23.85,20.66,28.97,1.86,258.3,11.700000000000001,1010.5402406228573
2021-09-04,23.86,20.58,27.56,3.43,259.0,14.256,1010.6469052038814
2021-09-05,23.74,20.44,28.85,8.43,263.3,18.756,1011.0735635279781
2021-09-06,22.87,20.37,26.93,4.81,259.6,17.388,1010.7535697849056
2021-09-07,23.83,20.77,27.68,7.74,251.3,17.496000000000002,1010.8602343659296
2021-09-08,23.53,20.92,27.29,5.29,252.2,16.236,1012.0335447571954
2021-09-09,24.12,20.89,28.69,0.5,260.3,12.24,1012.7801968243646
2021-09-10,23.94,20.78,28.24,0.23,262.7,12.816,1012.0335447571954
2021-09-11,23.53,21.24,26.63,9.13,252.4,16.488,1011.1802281090022
2021-09-12,23.82,21.68,27.4,6.6,255.1,20.16,1010.2202468797847
2021-09-13,23.49,21.7,26.43,3.62,258.6,19.836,1009.5802593936398
2021-09-14,24.27,21.22,28.52,0.89,255.8,13.716000000000001,1010.4335760418331
2021-09-15,24.09,21.13,28.26,9.84,252.0,12.708,1011.2868926900263
2021-09-16,23.98,21.07,27.88,5.91,258.2,11.448,1010.5402406228573
2021-09-17,24.34,20.85,28.91,5.18,270.1,9.251999999999999,1010.2202468797847
2021-09-18,24.91,20.64,29.25,0.16,266.5,6.8759999999999994,1011.6068864330989
2021-09-19,23.62,21.3,26.7,5.38,287.3,7.056,1013.2068551484612
2021-09-20,24.26,20.96,28.36,1.37,266.1,7.2,1012.0335447571954
2021-09-21,24.09,20.11,28.62,0.42,262.7,10.44,1010.9668989469538
2021-09-22,24.99,19.89,30.55,2.39,267.2,9.0,1009.4735948126156
2021-09-23,24.63,21.26,29.81,4.16,263.5,9.576,1010.5402406228573
2021-09-24,25.21,21.03,30.36,12.75,277.3,7.776000000000001,1010.6469052038814
2021-09-25,24.74,21.43,29.53,2.65,258.7,12.096,1010.1135822987605
2021-09-26,23.8,21.33,27.89,2.98,255.5,11.556000000000001,1008.6202781644224
2021-09-27,23.89,21.35,28.04,8.73,258.0,19.836,1008.1936198403257
2021-09-28,22.95,20.18,26.47,3.44,246.5,16.812,1010.7535697849056
2021-09-29,23.37,20.01,28.36,0.63,268.2,11.232000000000001,1011.7135510141229
2021-09-30,23.76,20.11,28.17,18.0,258.1,8.424,1012.2468739192437
2021-10-01,24.76,20.79,29.22,7.83,251.3,4.896000000000001,1011.2868926900263
2021-10-02,24.26,21.72,27.02,16.68,65.7,4.068,1010.7535697849056
2021-10-03,24.77,21.6,28.32,8.41,82.2,6.732,1010.6469052038814
2021-10-04,24.63,21.33,28.37,3.17,112.0,5.976,1010.0069177177364
2021-10-05,24.85,21.54,28.71,6.58,236.3,3.024,1009.9002531367123
2021-10-06,23.58,20.71,27.06,1.95,246.2,7.524,1009.1536010695432
2021-10-07,24.6,20.6,29.74,0.39,243.0,9.216000000000001,1009.9002531367123
2021-10-08,24.59,21.29,28.13,16.62,244.4,14.004000000000001,1010.9668989469538
2021-10-09,23.84,21.87,27.01,2.78,250.6,12.312,1012.2468739192437
2021-10-10,23.95,21.72,27.44,7.7,256.3,11.16,1011.2868926900263
2021-10-11,23.31,21.62,26.72,29.61,238.6,15.803999999999998,1010.326911460809
2021-10-12,22.28,20.49,25.03,10.56,256.9,15.084000000000001,1010.7535697849056
2021-10-13,23.11,20.42,26.12,1.87,255.2,10.764000000000001,1010.0069177177364
2021-10-14,24.08,21.29,27.83,1.68,242.1,11.556000000000001,1008.1936198403257
2021-10-15,24.38,21.24,28.61,2.66,229.2,8.64,1005.9536636388185
2021-10-16,24.57,21.6,27.28,37.26,219.6,18.684,1004.9936824096011
2021-10-17,23.83,21.91,27.1,4.69,253.9,15.012,1008.940271907495
2021-10-18,23.26,20.93,26.44,3.64,250.6,12.204,1011.6068864330989
2021-10-19,23.92,20.75,27.57,1.58,295.6,5.760000000000001,1013.5268488915335
2021-10-20,23.68,21.09,26.64,30.04,18.7,3.3120000000000003,1014.5934947017752
2021-10-21,23.49,20.81,26.17,18.38,51.4,5.328,1014.7001592827993
2021-10-22,24.32,20.75,27.54,12.76,101.4,5.436,1015.0201530258717
2021-10-23,24.24,20.6,27.67,9.88,140.6,3.024,1015.8734696740651
2021-10-24,23.26,20.33,26.99,9.22,259.4,5.256,1015.3401467689442
2021-10-25,23.77,21.15,27.09,4.57,142.3,3.9240000000000004,1013.2068551484612
2021-10-26,24.13,21.4,27.61,2.86,114.9,5.148,1012.6735322433403
2021-10-27,23.64,21.33,27.39,5.6,93.0,5.796,1012.7801968243646
2021-10-28,23.27,20.62,26.01,1.37,90.4,5.076,1013.2068551484612
2021-10-29,22.54,19.83,25.79,1.56,47.4,7.704000000000001,1014.2735009587028
2021-10-30,22.55,19.71,26.24,6.9,68.4,9.9,1014.5934947017752
2021-10-31,23.12,20.15,26.73,4.54,49.9,8.1,1013.9535072156302
2021-11-01,22.8,20.08,25.79,21.14,62.5,9.144,1012.8868614053886
2021-11-02,22.55,20.64,24.6,16.64,70.4,12.348,1012.4602030812921
2021-11-03,22.81,21.07,26.15,1.71,84.7,9.216000000000001,1012.9935259864129
2021-11-04,23.27,20.96,25.95,21.82,99.9,5.760000000000001,1013.100190567437
2021-11-05,22.81,20.3,25.42,2.24,226.6,5.5440000000000005,1012.7801968243646
2021-11-06,23.42,19.8,28.05,8.18,271.3,5.364,1011.8202155951471
2021-11-07,23.07,19.61,26.68,11.9,282.8,6.9479999999999995,1011.8202155951471
2021-11-08,22.51,20.1,25.21,3.62,256.6,5.652,1012.8868614053886
2021-11-09,22.53,19.89,25.82,4.12,78.5,3.564,1013.2068551484612
2021-11-10,22.15,19.83,24.9,1.55,342.4,5.9399999999999995,1011.8202155951471
2021-11-11,22.64,19.69,25.98,7.95,282.3,9.144,1009.2602656505674
2021-11-12,22.75,20.47,26.51,7.04,245.3,11.952,1009.7935885556882
