date,market_id,market_name,crop,variety,min_price,max_price,modal_price,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2024-12-28,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.8,20.4,30.2,0.0,72.0,9.7,1016.8,1,2225,1,1,1,1,Upward
2024-12-28,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,25.8,20.4,30.2,0.0,72.0,9.7,1016.8,1,2225,1,1,1,1,Upward
2024-12-28,1102,Udumalpet,Maize,Deshi Red,3000.0,4000.0,4000.0,25.8,20.4,30.2,0.0,72.0,9.7,1016.8,1,2225,1,1,1,1,Upward
2024-12-29,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,26.1,22.0,31.0,1.5,74.0,9.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-29,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,26.1,22.0,31.0,1.5,74.0,9.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-29,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,26.1,22.0,31.0,1.5,74.0,9.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-29,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,26.1,22.0,31.0,1.5,74.0,9.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-30,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,26.0,24.0,29.0,10.2,63.0,12.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-30,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,26.0,24.0,29.0,10.2,63.0,12.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-30,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,26.0,24.0,29.0,10.2,63.0,12.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-30,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,26.0,24.0,29.0,10.2,63.0,12.8,1016.0,1,2225,1,1,1,1,Upward
2024-12-31,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,26.5,22.0,31.0,0.3,71.0,13.1,1016.4,1,2225,1,1,1,1,Upward
2024-12-31,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,26.5,22.0,31.0,0.3,71.0,13.1,1016.4,1,2225,1,1,1,1,Upward
2024-12-31,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,26.5,22.0,31.0,0.3,71.0,13.1,1016.4,1,2225,1,1,1,1,Upward
2024-12-31,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,26.5,22.0,31.0,0.3,71.0,13.1,1016.4,1,2225,1,1,1,1,Upward
