model_name,rmse,mae,mape_pct
ARIMAX,308.6172202940719,288.6809341723327,8.374958282028285
Hybrid_ARIMAX_LSTM,308.6172202940719,288.6809341723327,8.374958282028285
Tabular_GBM,342.24256141829204,325.4075854380462,9.416906587871363
ARIMA,400.6166363745743,379.40352114278323,11.015282457764648
Standalone_LSTM,660.9454488763423,641.1345444249031,18.541315889328793
